phase,battery_id,chemistry,cycle_index,sample_index,normalized_time,elapsed_time_s,voltage_v,current_a,c_rate,temperature_k
charge,CS2_37,LCO,22,86,0.8686868686868687,4406.467419698701,4.113007887192913,0.5498162359733938,1,298.0
charge,CS2_37,LCO,14,87,0.8787878787878789,4536.830150585334,4.118120334904141,0.5499275922775269,1,298.0
charge,CS2_37,LCO,13,88,0.888888888888889,4589.003031536058,4.12590571780686,0.5501082539558411,1,298.0
charge,CS2_37,LCO,76,89,0.8989898989898991,4668.146980384293,4.128599760874913,0.5501082539558411,1,298.0
charge,CS2_37,LCO,43,90,0.9090909090909092,4747.8730774524265,4.13627219855692,0.5499604390533649,1,298.0
charge,CS2_37,LCO,26,91,0.9191919191919192,4441.941744343703,4.14518651832199,0.5501064376576965,1,298.0
charge,CS2_37,LCO,68,92,0.9292929292929294,4797.582958664205,4.148562022641316,0.5501082539558411,1,298.0
charge,CS2_37,LCO,86,93,0.9393939393939394,4906.152132467633,4.154390011959306,0.5499440181546668,1,298.0
charge,CS2_37,LCO,55,94,0.9494949494949496,4901.862907203691,4.158662055387262,0.5501082539558411,1,298.0
charge,CS2_37,LCO,91,95,0.9595959595959596,5040.443039542601,4.165898801538428,0.5499275922775269,1,298.0
charge,CS2_37,LCO,68,96,0.9696969696969696,5006.173522084387,4.17349100927452,0.5499659118441411,1,298.0
charge,CS2_37,LCO,12,97,0.97979797979798,4940.685417263262,4.177805271657694,0.5499659179165235,1,298.0
charge,CS2_37,LCO,35,98,0.98989898989899,4991.630739785903,4.187053357850574,0.5499275922775269,1,298.0
charge,CS2_37,LCO,1,99,1.0,4922.496462297044,4.193382740020752,0.5499275922775269,1,298.0
discharge,CS2_37,LCO,1,0,0.0,0.0,4.011436939239502,-1.099612593650818,1,298.0
discharge,CS2_37,LCO,2,1,0.0101010101010101,29.717360446606605,3.985122663445421,-1.099612593650818,1,298.0
discharge,CS2_37,LCO,52,2,0.0202020202020202,62.30058517570801,3.974520304047816,-1.0994456500069647,1,298.0
discharge,CS2_37,LCO,75,3,0.0303030303030303,92.27428783773036,3.96022808012179,-1.0996260102018087,1,298.0
discharge,CS2_37,LCO,15,4,0.0404040404040404,120.7083091224024,3.9365909421908967,-1.099616490186363,1,298.0
discharge,CS2_37,LCO,72,5,0.0505050505050505,152.11635696308363,3.924439692152882,-1.099612593650818,1,298.0
discharge,CS2_37,LCO,79,6,0.0606060606060606,184.8432118180525,3.92844048922637,-1.099612593650818,1,298.0
discharge,CS2_37,LCO,86,7,0.0707070707070707,215.25939716959397,3.9184701187848137,-1.0997933149337769,1,298.0
discharge,CS2_37,LCO,79,8,0.0808080808080808,246.4576157574034,3.9082974284386247,-1.099755172470501,1,298.0
discharge,CS2_37,LCO,22,9,0.0909090909090909,269.9701141524261,3.885006396235362,-1.099612593650818,1,298.0
discharge,CS2_37,LCO,58,10,0.101010101010101,309.79673784192374,3.88440795277523,-1.099735253326849,1,298.0
discharge,CS2_37,LCO,10,11,0.1111111111111111,333.15100238205764,3.867033881978021,-1.0996306296458918,1,298.0
discharge,CS2_37,LCO,80,12,0.1212121212121212,369.6163989285177,3.871010300380192,-1.099612593650818,1,298.0
discharge,CS2_37,LCO,29,13,0.1313131313131313,386.6208583999265,3.845655361782568,-1.0996341377996193,1,298.0
discharge,CS2_37,LCO,32,14,0.1414141414141414,418.4361075070015,3.843627772012367,-1.099612593650818,1,298.0
discharge,CS2_37,LCO,16,15,0.1515151515151515,452.4337111352978,3.832764316093472,-1.099612593650818,1,298.0
discharge,CS2_37,LCO,20,16,0.1616161616161616,486.4656076504793,3.832156466942208,-1.0994694146618027,1,298.0
discharge,CS2_37,LCO,82,17,0.1717171717171717,523.3254348626367,3.827817176474093,-1.0996912500335003,1,298.0
discharge,CS2_37,LCO,48,18,0.1818181818181818,557.9826245005958,3.8113737569436297,-1.099506048168711,1,298.0
discharge,CS2_37,LCO,66,19,0.1919191919191919,586.7217176078274,3.809412562797663,-1.099612593650818,1,298.0
discharge,CS2_37,LCO,70,20,0.202020202020202,610.1447717105322,3.7919665033835184,-1.099671833773002,1,298.0
discharge,CS2_37,LCO,80,21,0.2121212121212121,646.8286981249059,3.7966141974688528,-1.0997933149337769,1,298.0
discharge,CS2_37,LCO,72,22,0.2222222222222222,669.311970637568,3.774979781541631,-1.0996666355304618,1,298.0
discharge,CS2_37,LCO,51,23,0.2323232323232323,715.4866127926656,3.778382673748088,-1.099612593650818,1,298.0
discharge,CS2_37,LCO,25,24,0.2424242424242424,713.802469706191,3.7560980886335753,-1.0994714900988225,1,298.0
discharge,CS2_37,LCO,79,25,0.2525252525252525,770.1800492418856,3.76791900185784,-1.0996741272085226,1,298.0
discharge,CS2_37,LCO,82,26,0.2626262626262626,800.3800768487386,3.7611744612395306,-1.0994923784929136,1,298.0
discharge,CS2_37,LCO,62,27,0.2727272727272727,826.3632138058232,3.742604134034092,-1.0997087219900046,1,298.0
discharge,CS2_37,LCO,69,28,0.2828282828282829,853.4955603766157,3.7347685497919367,-1.0997145423100525,1,298.0
discharge,CS2_37,LCO,82,29,0.2929292929292929,892.7316241774389,3.741685920305745,-1.099612593650818,1,298.0
discharge,CS2_37,LCO,30,30,0.303030303030303,894.4134695371824,3.723349398178568,-1.099468372321378,1,298.0
discharge,CS2_37,LCO,34,31,0.3131313131313131,928.5779368501168,3.72285478808434,-1.099612593650818,1,298.0
discharge,CS2_37,LCO,42,32,0.3232323232323232,994.973903671422,3.7148091023212255,-1.0997933149337769,1,298.0
discharge,CS2_37,LCO,18,33,0.3333333333333333,992.546657314466,3.703106101604676,-1.099612593650818,1,298.0
discharge,CS2_37,LCO,40,34,0.3434343434343435,1015.1994249435176,3.704012236112761,-1.0994640239637032,1,298.0
discharge,CS2_37,LCO,62,35,0.3535353535353536,1071.211573451993,3.6941777129651943,-1.0997371771733446,1,298.0
discharge,CS2_37,LCO,88,36,0.3636363636363636,1128.391240644393,3.6994041563959694,-1.0996467598242932,1,298.0
discharge,CS2_37,LCO,51,37,0.3737373737373737,1151.000203188201,3.692066893258509,-1.0997380673496455,1,298.0
discharge,CS2_37,LCO,72,38,0.3838383838383838,1156.0843129194357,3.6760010820302633,-1.0995252753290985,1,298.0
discharge,CS2_37,LCO,72,39,0.393939393939394,1186.5075843120524,3.670655427334522,-1.099708395323473,1,298.0
discharge,CS2_37,LCO,97,40,0.4040404040404041,1261.0354718583758,3.680073021575186,-1.0994343482024111,1,298.0
discharge,CS2_37,LCO,87,41,0.4141414141414142,1275.352976845274,3.666653162433151,-1.0995205101225625,1,298.0
discharge,CS2_37,LCO,5,42,0.4242424242424242,1292.834737246361,3.6664913917271273,-1.0997933149337769,1,298.0
discharge,CS2_37,LCO,51,43,0.4343434343434343,1337.648884786288,3.660938129803319,-1.0997149021305497,1,298.0
discharge,CS2_37,LCO,69,44,0.4444444444444445,1341.2073091632533,3.645623884264962,-1.099612593650818,1,298.0
discharge,CS2_37,LCO,12,45,0.4545454545454546,1372.189614128418,3.647699537510921,-1.099663873561401,1,298.0
discharge,CS2_37,LCO,4,46,0.4646464646464647,1412.1056996903271,3.643774581549128,-1.099612593650818,1,298.0
discharge,CS2_37,LCO,2,47,0.4747474747474748,1396.7159409905105,3.631813813339444,-1.0997090857562932,1,298.0
discharge,CS2_37,LCO,53,48,0.4848484848484848,1493.873347819204,3.639628716768108,-1.099612593650818,1,298.0
discharge,CS2_37,LCO,40,49,0.494949494949495,1463.0815241833047,3.6279501226343,-1.0997471243847137,1,298.0
discharge,CS2_37,LCO,80,50,0.5050505050505051,1540.0683288688235,3.631435442032082,-1.0996684889185435,1,298.0
discharge,CS2_37,LCO,59,51,0.5151515151515152,1582.306388685526,3.625506375047016,-1.0996638202365916,1,298.0
discharge,CS2_37,LCO,3,52,0.5252525252525253,1585.736874565912,3.609986646602109,-1.099612593650818,1,298.0
discharge,CS2_37,LCO,60,53,0.5353535353535354,1642.5678921167491,3.618781936535192,-1.0997933149337769,1,298.0
discharge,CS2_37,LCO,63,54,0.5454545454545455,1654.661233573168,3.60409886553223,-1.0995896118879882,1,298.0
discharge,CS2_37,LCO,28,55,0.5555555555555556,1656.7122918063735,3.6036504857067855,-1.0996479247856092,1,298.0
discharge,CS2_37,LCO,62,56,0.5656565656565657,1713.938517523189,3.594442223321289,-1.099612593650818,1,298.0
discharge,CS2_37,LCO,94,57,0.5757575757575758,1785.22412827632,3.595006095570409,-1.0996990153854005,1,298.0
discharge,CS2_37,LCO,79,58,0.5858585858585859,1786.8177142411746,3.60017370969626,-1.0994319915771484,1,298.0
discharge,CS2_37,LCO,46,59,0.595959595959596,1827.0614850394045,3.584601184757573,-1.0996359034552377,1,298.0
discharge,CS2_37,LCO,63,60,0.6060606060606061,1838.5124817479643,3.582146043731629,-1.0994775943934652,1,298.0
discharge,CS2_37,LCO,35,61,0.6161616161616162,1828.0504776319788,3.584290846211368,-1.0995952220570293,1,298.0
discharge,CS2_37,LCO,73,62,0.6262626262626263,1903.2725939268184,3.582258494245983,-1.099506036385892,1,298.0
discharge,CS2_37,LCO,94,63,0.6363636363636365,1973.1424575685649,3.574122890268843,-1.099612593650818,1,298.0
discharge,CS2_37,LCO,37,64,0.6464646464646465,1913.933366854948,3.573027023274999,-1.0994744139299824,1,298.0
discharge,CS2_37,LCO,82,65,0.6565656565656566,2000.950192121846,3.577067916475564,-1.0995533442854806,1,298.0
discharge,CS2_37,LCO,79,66,0.6666666666666667,2033.275329998578,3.5737496847704997,-1.099612593650818,1,298.0
discharge,CS2_37,LCO,74,67,0.6767676767676768,2060.3056141997004,3.567890553774087,-1.099612593650818,1,298.0
discharge,CS2_37,LCO,88,68,0.686868686868687,2131.4056767727425,3.5648113118505487,-1.099612593650818,1,298.0
discharge,CS2_37,LCO,85,69,0.696969696969697,2122.375851389449,3.564488519570263,-1.0997933149337769,1,298.0
discharge,CS2_37,LCO,15,70,0.7070707070707072,2112.395409642042,3.5457212913234986,-1.099680775384395,1,298.0
discharge,CS2_37,LCO,61,71,0.7171717171717172,2176.5697161896755,3.5422536404588736,-1.0997933149337769,1,298.0
discharge,CS2_37,LCO,3,72,0.7272727272727273,2195.635672475878,3.537847983923229,-1.099486573500526,1,298.0
discharge,CS2_37,LCO,6,73,0.7373737373737375,2247.9235120500584,3.548633367500168,-1.099631949942617,1,298.0
discharge,CS2_37,LCO,54,74,0.7474747474747475,2278.8622439179385,3.532173539490059,-1.099612593650818,1,298.0
discharge,CS2_37,LCO,88,75,0.7575757575757577,2350.8150846758194,3.541319990458012,-1.0997352879936912,1,298.0
discharge,CS2_37,LCO,17,76,0.7676767676767677,2290.459784645124,3.524505075903157,-1.099612593650818,1,298.0
discharge,CS2_37,LCO,30,77,0.7777777777777778,2295.661238478768,3.523716922682829,-1.099612593650818,1,298.0
discharge,CS2_37,LCO,18,78,0.787878787878788,2346.019371834192,3.514220206926684,-1.0994610277132273,1,298.0
discharge,CS2_37,LCO,46,79,0.797979797979798,2446.404361323948,3.5133340714286576,-1.0996998785348209,1,298.0
discharge,CS2_37,LCO,90,80,0.8080808080808082,2505.8688808752536,3.5143834820045696,-1.099612593650818,1,298.0
discharge,CS2_37,LCO,58,81,0.8181818181818182,2509.3535765195825,3.516541482422881,-1.099612593650818,1,298.0
discharge,CS2_37,LCO,2,82,0.8282828282828284,2436.823556621742,3.500012246499701,-1.0994657619332648,1,298.0
discharge,CS2_37,LCO,34,83,0.8383838383838385,2486.1925405986995,3.501855625859602,-1.099582105261136,1,298.0
discharge,CS2_37,LCO,25,84,0.8484848484848485,2498.308643971669,3.475917300816236,-1.099612593650818,1,298.0
discharge,CS2_37,LCO,29,85,0.8585858585858587,2527.9056126149044,3.4825100596441247,-1.0994719135719575,1,298.0
discharge,CS2_37,LCO,22,86,0.8686868686868687,2579.7144241231827,3.470197873154438,-1.099612593650818,1,298.0
discharge,CS2_37,LCO,14,87,0.8787878787878789,2661.278590899619,3.481028568623852,-1.0995518745250423,1,298.0
discharge,CS2_37,LCO,13,88,0.888888888888889,2690.2420226163104,3.471279373125805,-1.0995659330654457,1,298.0
discharge,CS2_37,LCO,76,89,0.8989898989898991,2738.271478048731,3.4630329246121945,-1.0994319915771484,1,298.0
discharge,CS2_37,LCO,43,90,0.9090909090909092,2811.1085540837767,3.44989745103067,-1.0996748036370367,1,298.0
discharge,CS2_37,LCO,26,91,0.9191919191919192,2722.7050279921536,3.4185608994942336,-1.099484179101884,1,298.0
discharge,CS2_37,LCO,68,92,0.9292929292929294,2803.674292007003,3.393960745374565,-1.0995057150869691,1,298.0
discharge,CS2_37,LCO,86,93,0.9393939393939394,2859.87484811032,3.393210210467301,-1.0996920480287264,1,298.0
discharge,CS2_37,LCO,55,94,0.9494949494949496,2895.216710816067,3.341086645155348,-1.099612593650818,1,298.0
discharge,CS2_37,LCO,91,95,0.9595959595959596,2956.2247424473253,3.292074043630788,-1.0997012764294496,1,298.0
discharge,CS2_37,LCO,68,96,0.9696969696969696,2925.573174268177,3.2170396991664405,-1.099612593650818,1,298.0
discharge,CS2_37,LCO,12,97,0.97979797979798,2957.830946010146,3.1326999103995337,-1.0997108896965702,1,298.0
discharge,CS2_37,LCO,35,98,0.98989898989899,2936.867980457933,2.9631921611871084,-1.0997933149337769,1,298.0
discharge,CS2_37,LCO,1,99,1.0,2936.798845548692,2.699873447418213,-1.0994319915771484,1,298.0
