phase,battery_id,chemistry,cycle_index,sample_index,normalized_time,elapsed_time_s,voltage_v,current_a,c_rate,temperature_k
charge,G60C2,NMC,88,36,0.3636363636363636,2052.727272727273,3.9828272727272727,0.1686063690185546,0.675,303.0
charge,G60C2,NMC,51,37,0.3737373737373737,2123.575757575757,3.995629090909091,0.168655884806315,0.675,303.0
charge,G60C2,NMC,72,38,0.3838383838383838,2195.1717171717173,3.989610303030303,0.1685265296088325,0.675,303.0
charge,G60C2,NMC,72,39,0.393939393939394,2252.939393939394,3.995676363636364,0.168520004272461,0.675,303.0
charge,G60C2,NMC,97,40,0.4040404040404041,2253.333333333333,4.0132666666666665,0.1685833384195963,0.675,303.0
charge,G60C2,NMC,87,41,0.4141414141414142,2299.727272727273,4.025001818181818,0.168682369995117,0.675,303.0
charge,G60C2,NMC,5,42,0.4242424242424242,2592.121212121212,3.9990272727272727,0.1686293996175129,0.675,303.0
charge,G60C2,NMC,51,43,0.4343434343434343,2467.939393939394,4.031276363636364,0.168520004272461,0.675,303.0
charge,G60C2,NMC,69,44,0.4444444444444445,2520.0,4.03306,0.1685580047607422,0.675,303.0
charge,G60C2,NMC,12,45,0.4545454545454546,2673.636363636364,4.046436363636364,0.168520004272461,0.675,303.0
charge,G60C2,NMC,4,46,0.4646464646464647,2836.2020202020203,4.022944242424242,0.1685656816270616,0.675,303.0
charge,G60C2,NMC,2,47,0.4747474747474748,2934.888888888889,4.021486666666666,0.168520004272461,0.675,303.0
charge,G60C2,NMC,53,48,0.4848484848484848,2752.4848484848485,4.069147272727273,0.168520004272461,0.675,303.0
charge,G60C2,NMC,40,49,0.494949494949495,2841.010101010101,4.073242424242425,0.1685583886040581,0.675,303.0
charge,G60C2,NMC,80,50,0.5050505050505051,2869.696969696969,4.077939393939395,0.1685315195719401,0.675,303.0
charge,G60C2,NMC,59,51,0.5151515151515152,2918.333333333334,4.09148,0.1685453379313151,0.675,303.0
charge,G60C2,NMC,3,52,0.5252525252525253,3241.333333333334,4.06364,0.168710006713867,0.675,303.0
charge,G60C2,NMC,60,53,0.5353535353535354,3015.6464646464647,4.112297575757576,0.168520004272461,0.675,303.0
charge,G60C2,NMC,63,54,0.5454545454545455,3058.3636363636365,4.121803636363636,0.168520004272461,0.675,303.0
charge,G60C2,NMC,28,55,0.5555555555555556,3200.555555555556,4.126066666666667,0.168710006713867,0.675,303.0
charge,G60C2,NMC,62,56,0.5656565656565657,3184.646464646465,4.1337505050505055,0.1686965721978079,0.675,303.0
charge,G60C2,NMC,94,57,0.5757575757575758,3213.878787878788,4.134985454545454,0.168520004272461,0.675,303.0
charge,G60C2,NMC,79,58,0.5858585858585859,3374.5454545454545,4.134372727272727,0.168520004272461,0.675,303.0
charge,G60C2,NMC,46,59,0.595959595959596,3420.8080808080813,4.1452484848484845,0.1686792992485892,0.675,303.0
charge,G60C2,NMC,63,60,0.6060606060606061,3398.181818181818,4.155990909090909,0.168520004272461,0.675,303.0
charge,G60C2,NMC,35,61,0.6161616161616162,3560.79797979798,4.158263838383839,0.1685503278944227,0.675,303.0
charge,G60C2,NMC,73,62,0.6262626262626263,3544.0202020202023,4.158202828282828,0.168520004272461,0.675,303.0
charge,G60C2,NMC,94,63,0.6363636363636365,3552.1818181818185,4.166981818181818,0.168520004272461,0.675,303.0
charge,G60C2,NMC,37,64,0.6464646464646465,4619.636363636364,4.158549090909091,0.168520004272461,0.675,303.0
charge,G60C2,NMC,82,65,0.6565656565656566,3691.868686868687,4.1886442424242425,0.168520004272461,0.675,303.0
charge,G60C2,NMC,79,66,0.6666666666666667,3840.000000000001,4.1818,0.168520004272461,0.675,303.0
charge,G60C2,NMC,74,67,0.6767676767676768,4748.20202020202,4.162384242424243,0.168520004272461,0.675,303.0
charge,G60C2,NMC,88,68,0.686868686868687,3877.373737373738,4.1999272727272725,0.168520004272461,0.675,303.0
charge,G60C2,NMC,85,69,0.696969696969697,3927.4242424242425,4.201,0.1492896936590016,0.675,303.0
charge,G60C2,NMC,15,70,0.7070707070707072,4117.979797979799,4.2007,0.1308425226693197,0.675,303.0
charge,G60C2,NMC,61,71,0.7171717171717172,4049.151515151516,4.2007,0.1244400610721471,0.675,303.0
charge,G60C2,NMC,3,72,0.7272727272727273,4488.0,4.2007,0.1316920043945313,0.675,303.0
charge,G60C2,NMC,6,73,0.7373737373737375,4469.959595959596,4.2007,0.1170089697019017,0.675,303.0
charge,G60C2,NMC,54,74,0.7474747474747475,4228.464646464647,4.2007,0.0969090924812085,0.675,303.0
charge,G60C2,NMC,88,75,0.7575757575757577,4276.515151515152,4.200790909090909,0.0925039413914535,0.675,303.0
charge,G60C2,NMC,17,76,0.7676767676767677,4454.828282828283,4.2007,0.081470542861476,0.675,303.0
charge,G60C2,NMC,30,77,0.7777777777777778,4462.111111111111,4.2007,0.0747694676717122,0.675,303.0
charge,G60C2,NMC,18,78,0.787878787878788,4587.818181818182,4.2007,0.0707159638838334,0.675,303.0
charge,G60C2,NMC,46,79,0.797979797979798,4580.404040404041,4.2007,0.065089453109587,0.675,303.0
charge,G60C2,NMC,90,80,0.8080808080808082,4527.676767676769,4.2007,0.0579036361231948,0.675,303.0
charge,G60C2,NMC,58,81,0.8181818181818182,4637.454545454546,4.2007,0.0535222740173339,0.675,303.0
charge,G60C2,NMC,2,82,0.8282828282828284,5120.444444444445,4.2007,0.0534372446695962,0.675,303.0
charge,G60C2,NMC,34,83,0.8383838383838385,4897.0,4.2007,0.0453965995788574,0.675,303.0
charge,G60C2,NMC,25,84,0.8484848484848485,4923.757575757576,4.2007,0.0410148011641068,0.675,303.0
charge,G60C2,NMC,29,85,0.8585858585858587,4927.424242424243,4.2007,0.0374166367270729,0.675,303.0
charge,G60C2,NMC,22,86,0.8686868686868687,5055.757575757576,4.2007,0.0351847217906605,0.675,303.0
charge,G60C2,NMC,14,87,0.8787878787878789,5133.878787878789,4.200632727272728,0.0317386609279747,0.675,303.0
charge,G60C2,NMC,13,88,0.888888888888889,5208.0,4.2007,0.0287858005523681,0.675,303.0
charge,G60C2,NMC,76,89,0.8989898989898991,5176.383838383839,4.2007,0.0276712632882474,0.675,303.0
charge,G60C2,NMC,43,90,0.9090909090909092,5219.090909090909,4.2007,0.0251268183968283,0.675,303.0
charge,G60C2,NMC,26,91,0.9191919191919192,5320.282828282829,4.2007,0.0228156464663418,0.675,303.0
charge,G60C2,NMC,68,92,0.9292929292929294,5277.454545454546,4.2007,0.0214450186989524,0.675,303.0
charge,G60C2,NMC,86,93,0.9393939393939394,5288.787878787879,4.200772727272727,0.0196276065364028,0.675,303.0
charge,G60C2,NMC,55,94,0.9494949494949496,5367.49494949495,4.2007,0.0181293244718301,0.675,303.0
charge,G60C2,NMC,91,95,0.9595959595959596,5381.414141414142,4.2007,0.0168206053261804,0.675,303.0
charge,G60C2,NMC,68,96,0.9696969696969696,5506.909090909091,4.2007,0.0156525271329012,0.675,303.0
charge,G60C2,NMC,12,97,0.97979797979798,5763.171717171717,4.2007,0.0144310061753398,0.675,303.0
charge,G60C2,NMC,35,98,0.98989898989899,5720.626262626263,4.2007,0.0133956058174672,0.675,303.0
charge,G60C2,NMC,1,99,1.0,7197.0,4.2007,0.0125,0.675,303.0
discharge,G60C2,NMC,1,0,0.0,0.0,4.1021,-0.331470001220703,1.325,303.0
discharge,G60C2,NMC,2,1,0.0101010101010101,25.47474747474748,4.035308754208755,-0.331470001220703,1.325,303.0
discharge,G60C2,NMC,52,2,0.0202020202020202,46.1010101010101,3.971351111111111,-0.331470001220703,1.325,303.0
discharge,G60C2,NMC,75,3,0.0303030303030303,70.93939393939394,3.970961212121212,-0.331470001220703,1.325,303.0
discharge,G60C2,NMC,15,4,0.0404040404040404,94.82828282828284,3.9316858585858583,-0.331470001220703,1.325,303.0
discharge,G60C2,NMC,72,5,0.0505050505050505,115.70707070707071,3.94670404040404,-0.331470001220703,1.325,303.0
discharge,G60C2,NMC,79,6,0.0606060606060606,139.21212121212122,3.9310939393939393,-0.331470001220703,1.325,303.0
discharge,G60C2,NMC,86,7,0.0707070707070707,157.46464646464648,3.910711313131314,-0.331470001220703,1.325,303.0
discharge,G60C2,NMC,79,8,0.0808080808080808,185.61616161616163,3.913078181818182,-0.331470001220703,1.325,303.0
discharge,G60C2,NMC,22,9,0.0909090909090909,214.63636363636363,3.893630909090909,-0.331470001220703,1.325,303.0
discharge,G60C2,NMC,58,10,0.101010101010101,230.80808080808083,3.887657575757576,-0.331470001220703,1.325,303.0
discharge,G60C2,NMC,10,11,0.1111111111111111,262.77777777777777,3.8742933333333336,-0.331470001220703,1.325,303.0
discharge,G60C2,NMC,80,12,0.1212121212121212,274.6666666666667,3.88588,-0.331470001220703,1.325,303.0
discharge,G60C2,NMC,29,13,0.1313131313131313,302.939393939394,3.8701357575757576,-0.3315758150967682,1.325,303.0
discharge,G60C2,NMC,32,14,0.1414141414141414,324.8282828282829,3.856930909090909,-0.331476182787346,1.325,303.0
discharge,G60C2,NMC,16,15,0.1515151515151515,353.33333333333337,3.8468,-0.331470001220703,1.325,303.0
discharge,G60C2,NMC,20,16,0.1616161616161616,377.5353535353536,3.843591515151515,-0.3315587248831081,1.325,303.0
discharge,G60C2,NMC,82,17,0.1717171717171717,386.87878787878793,3.841549090909091,-0.331470001220703,1.325,303.0
discharge,G60C2,NMC,48,18,0.1818181818181818,414.7272727272728,3.837149090909091,-0.331470001220703,1.325,303.0
discharge,G60C2,NMC,66,19,0.1919191919191919,435.8484848484849,3.837667272727273,-0.3315834511496801,1.325,303.0
discharge,G60C2,NMC,70,20,0.202020202020202,458.989898989899,3.83290202020202,-0.331470001220703,1.325,303.0
discharge,G60C2,NMC,80,21,0.2121212121212121,480.6666666666667,3.8354,-0.331470001220703,1.325,303.0
discharge,G60C2,NMC,72,22,0.2222222222222222,509.1111111111112,3.834813333333333,-0.331470001220703,1.325,303.0
discharge,G60C2,NMC,51,23,0.2323232323232323,532.0202020202021,3.814874747474748,-0.331470001220703,1.325,303.0
discharge,G60C2,NMC,25,24,0.2424242424242424,563.8787878787879,3.8019242424242425,-0.331470001220703,1.325,303.0
discharge,G60C2,NMC,79,25,0.2525252525252525,580.0505050505051,3.811584848484849,-0.331470001220703,1.325,303.0
discharge,G60C2,NMC,82,26,0.2626262626262626,591.6969696969697,3.792958787878788,-0.331470001220703,1.325,303.0
discharge,G60C2,NMC,62,27,0.2727272727272727,614.1818181818182,3.788596363636364,-0.331470001220703,1.325,303.0
discharge,G60C2,NMC,69,28,0.2828282828282829,641.1717171717172,3.786895353535353,-0.331470001220703,1.325,303.0
discharge,G60C2,NMC,82,29,0.2929292929292929,659.969696969697,3.775707272727273,-0.331470001220703,1.325,303.0
discharge,G60C2,NMC,30,30,0.303030303030303,696.3636363636364,3.771945454545455,-0.331470001220703,1.325,303.0
discharge,G60C2,NMC,34,31,0.3131313131313131,728.3434343434344,3.771130707070707,-0.331470001220703,1.325,303.0
discharge,G60C2,NMC,42,32,0.3232323232323232,748.6060606060607,3.761462424242424,-0.331470001220703,1.325,303.0
discharge,G60C2,NMC,18,33,0.3333333333333333,782.0,3.75358,-0.331470001220703,1.325,303.0
discharge,G60C2,NMC,40,34,0.3434343434343435,795.7373737373738,3.749808282828283,-0.3316234495220759,1.325,303.0
discharge,G60C2,NMC,62,35,0.3535353535353536,796.1616161616163,3.743051515151515,-0.331470001220703,1.325,303.0
discharge,G60C2,NMC,88,36,0.3636363636363636,830.1818181818181,3.7456163636363633,-0.331470001220703,1.325,303.0
discharge,G60C2,NMC,51,37,0.3737373737373737,855.8585858585859,3.73389393939394,-0.331470001220703,1.325,303.0
discharge,G60C2,NMC,72,38,0.3838383838383838,879.3737373737374,3.739550303030303,-0.331470001220703,1.325,303.0
discharge,G60C2,NMC,72,39,0.393939393939394,902.5151515151516,3.7341460606060606,-0.331470001220703,1.325,303.0
discharge,G60C2,NMC,97,40,0.4040404040404041,906.2626262626264,3.7200959595959593,-0.3316045412005797,1.325,303.0
discharge,G60C2,NMC,87,41,0.4141414141414142,945.4848484848486,3.7113545454545456,-0.331470001220703,1.325,303.0
discharge,G60C2,NMC,5,42,0.4242424242424242,1048.7272727272727,3.7216545454545455,-0.331649993896484,1.325,303.0
discharge,G60C2,NMC,51,43,0.4343434343434343,994.6464646464648,3.7023131313131312,-0.3314827279755562,1.325,303.0
discharge,G60C2,NMC,69,44,0.4444444444444445,1007.5555555555557,3.7015866666666666,-0.331470001220703,1.325,303.0
discharge,G60C2,NMC,12,45,0.4545454545454546,1067.2727272727273,3.690154545454545,-0.331470001220703,1.325,303.0
discharge,G60C2,NMC,4,46,0.4646464646464647,1158.3636363636365,3.701594545454545,-0.331591087202592,1.325,303.0
discharge,G60C2,NMC,2,47,0.4747474747474748,1197.3131313131314,3.700837373737373,-0.3315667245575873,1.325,303.0
discharge,G60C2,NMC,53,48,0.4848484848484848,1103.030303030303,3.6756939393939394,-0.331470001220703,1.325,303.0
discharge,G60C2,NMC,40,49,0.494949494949495,1146.79797979798,3.674876363636364,-0.331470001220703,1.325,303.0
discharge,G60C2,NMC,80,50,0.5050505050505051,1144.4444444444446,3.67112,-0.3314860005696613,1.325,303.0
discharge,G60C2,NMC,59,51,0.5151515151515152,1166.8181818181822,3.6661272727272727,-0.331470001220703,1.325,303.0
discharge,G60C2,NMC,3,52,0.5252525252525253,1311.5555555555557,3.66872,-0.3315259989420571,1.325,303.0
discharge,G60C2,NMC,60,53,0.5353535353535354,1216.858585858586,3.654128282828283,-0.331470001220703,1.325,303.0
discharge,G60C2,NMC,63,54,0.5454545454545455,1230.0,3.64554,-0.331470001220703,1.325,303.0
discharge,G60C2,NMC,28,55,0.5555555555555556,1281.1111111111113,3.6397,-0.3316099955240882,1.325,303.0
discharge,G60C2,NMC,62,56,0.5656565656565657,1273.858585858586,3.6367054545454542,-0.331470001220703,1.325,303.0
discharge,G60C2,NMC,94,57,0.5757575757575758,1306.969696969697,3.635687878787879,-0.331470001220703,1.325,303.0
discharge,G60C2,NMC,79,58,0.5858585858585859,1345.7171717171718,3.630427878787879,-0.331470001220703,1.325,303.0
discharge,G60C2,NMC,46,59,0.595959595959596,1371.3030303030305,3.6209872727272727,-0.3315169084028762,1.325,303.0
discharge,G60C2,NMC,63,60,0.6060606060606061,1366.6666666666667,3.6110066666666665,-0.331470001220703,1.325,303.0
discharge,G60C2,NMC,35,61,0.6161616161616162,1405.4646464646466,3.604032727272727,-0.331470001220703,1.325,303.0
discharge,G60C2,NMC,73,62,0.6262626262626263,1429.757575757576,3.603377575757576,-0.3316412669788703,1.325,303.0
discharge,G60C2,NMC,94,63,0.6363636363636365,1444.545454545455,3.595736363636364,-0.331470001220703,1.325,303.0
discharge,G60C2,NMC,37,64,0.6464646464646465,1493.3333333333337,3.5824333333333334,-0.331470001220703,1.325,303.0
discharge,G60C2,NMC,82,65,0.6565656565656566,1479.2424242424242,3.578787878787878,-0.331470001220703,1.325,303.0
discharge,G60C2,NMC,79,66,0.6666666666666667,1531.3333333333337,3.5711133333333334,-0.331470001220703,1.325,303.0
discharge,G60C2,NMC,74,67,0.6767676767676768,1596.4949494949497,3.561001616161616,-0.331470001220703,1.325,303.0
discharge,G60C2,NMC,88,68,0.686868686868687,1568.1212121212125,3.558281212121212,-0.331470001220703,1.325,303.0
discharge,G60C2,NMC,85,69,0.696969696969697,1580.0303030303032,3.550290303030303,-0.331470001220703,1.325,303.0
discharge,G60C2,NMC,15,70,0.7070707070707072,1659.4949494949497,3.543351515151515,-0.331470001220703,1.325,303.0
discharge,G60C2,NMC,61,71,0.7171717171717172,1621.5252525252529,3.5362119191919192,-0.331470001220703,1.325,303.0
discharge,G60C2,NMC,3,72,0.7272727272727273,1816.0,3.5292600000000003,-0.331470001220703,1.325,303.0
discharge,G60C2,NMC,6,73,0.7373737373737375,1825.737373737374,3.5228230303030306,-0.3316234495220759,1.325,303.0
discharge,G60C2,NMC,54,74,0.7474747474747475,1699.0101010101012,3.513096767676768,-0.331470001220703,1.325,303.0
discharge,G60C2,NMC,88,75,0.7575757575757577,1729.5454545454547,3.5064581818181817,-0.331470001220703,1.325,303.0
discharge,G60C2,NMC,17,76,0.7676767676767677,1804.808080808081,3.501061414141414,-0.3316430850867065,1.325,303.0
discharge,G60C2,NMC,30,77,0.7777777777777778,1787.3333333333333,3.49454,-0.3315659973144528,1.325,303.0
discharge,G60C2,NMC,18,78,0.787878787878788,1848.3636363636365,3.486603636363637,-0.331470001220703,1.325,303.0
discharge,G60C2,NMC,46,79,0.797979797979798,1836.1515151515152,3.480600606060606,-0.331470001220703,1.325,303.0
discharge,G60C2,NMC,90,80,0.8080808080808082,1829.4949494949497,3.4720212121212124,-0.331470001220703,1.325,303.0
discharge,G60C2,NMC,58,81,0.8181818181818182,1869.5454545454547,3.4676454545454543,-0.331470001220703,1.325,303.0
discharge,G60C2,NMC,2,82,0.8282828282828284,2088.9292929292933,3.469292727272727,-0.3316114500103571,1.325,303.0
discharge,G60C2,NMC,34,83,0.8383838383838385,1950.0808080808083,3.457580606060606,-0.331647084923946,1.325,303.0
discharge,G60C2,NMC,25,84,0.8484848484848485,1973.5757575757573,3.4460848484848485,-0.331470001220703,1.325,303.0
discharge,G60C2,NMC,29,85,0.8585858585858587,1980.757575757576,3.45030303030303,-0.331470001220703,1.325,303.0
discharge,G60C2,NMC,22,86,0.8686868686868687,2050.969696969697,3.4399672727272725,-0.331470001220703,1.325,303.0
discharge,G60C2,NMC,14,87,0.8787878787878789,2054.606060606061,3.4326545454545454,-0.3316281766024499,1.325,303.0
discharge,G60C2,NMC,13,88,0.888888888888889,2086.2222222222226,3.4278066666666667,-0.331470001220703,1.325,303.0
discharge,G60C2,NMC,76,89,0.8989898989898991,2105.434343434344,3.4221870707070705,-0.3316343581690928,1.325,303.0
discharge,G60C2,NMC,43,90,0.9090909090909092,2110.909090909091,3.416518181818182,-0.3316172679554329,1.325,303.0
discharge,G60C2,NMC,26,91,0.9191919191919192,2137.121212121212,3.411918181818182,-0.3315463617498222,1.325,303.0
discharge,G60C2,NMC,68,92,0.9292929292929294,2127.1515151515155,3.407140606060606,-0.331470001220703,1.325,303.0
discharge,G60C2,NMC,86,93,0.9393939393939394,2092.0303030303035,3.4069939393939395,-0.331470001220703,1.325,303.0
discharge,G60C2,NMC,55,94,0.9494949494949496,2197.1313131313136,3.3962884848484847,-0.331470001220703,1.325,303.0
discharge,G60C2,NMC,91,95,0.9595959595959596,2166.7676767676767,3.390369696969697,-0.331470001220703,1.325,303.0
discharge,G60C2,NMC,68,96,0.9696969696969696,2219.6363636363635,3.3860872727272726,-0.3314830915971234,1.325,303.0
discharge,G60C2,NMC,12,97,0.97979797979798,2300.565656565657,3.3805642424242426,-0.331470001220703,1.325,303.0
discharge,G60C2,NMC,35,98,0.98989898989899,2257.959595959596,3.375330505050505,-0.331470001220703,1.325,303.0
discharge,G60C2,NMC,1,99,1.0,2534.0,3.3696,-0.331470001220703,1.325,303.0
