phase,battery_id,chemistry,cycle_index,sample_index,normalized_time,elapsed_time_s,voltage_v,current_a,c_rate,temperature_k
charge,MIT_20180412_cell_9_processed,LFP,90,80,0.8080808080808082,863.9009292929293,3.6,0.1027082100342399,1.0,298.0
charge,MIT_20180412_cell_9_processed,LFP,58,81,0.8181818181818182,890.995990909091,3.6,0.0942945024459763,1.0,298.0
charge,MIT_20180412_cell_9_processed,LFP,2,82,0.8282828282828284,944.7523151515152,3.6,0.0824227490560557,1.0,298.0
charge,MIT_20180412_cell_9_processed,LFP,34,83,0.8383838383838385,926.1258212121214,3.6,0.0854767703788664,1.0,298.0
charge,MIT_20180412_cell_9_processed,LFP,25,84,0.8484848484848485,945.6754787878788,3.6,0.0805751165011713,1.0,298.0
charge,MIT_20180412_cell_9_processed,LFP,29,85,0.8585858585858587,953.0590656565656,3.6,0.0776334014200717,1.0,298.0
charge,MIT_20180412_cell_9_processed,LFP,22,86,0.8686868686868687,968.4846565656565,3.6,0.074960115764929,1.0,298.0
charge,MIT_20180412_cell_9_processed,LFP,14,87,0.8787878787878789,990.1462969696968,3.6,0.0718677285036234,1.0,298.0
charge,MIT_20180412_cell_9_processed,LFP,13,88,0.888888888888889,1004.5735111111112,3.6,0.0683228799009821,1.0,298.0
charge,MIT_20180412_cell_9_processed,LFP,76,89,0.8989898989898991,970.4075444444444,3.6,0.069403977833548,1.0,298.0
charge,MIT_20180412_cell_9_processed,LFP,43,90,0.9090909090909092,997.4045454545457,3.6,0.066275805331336,1.0,298.0
charge,MIT_20180412_cell_9_processed,LFP,26,91,0.9191919191919192,1026.7843444444443,3.6,0.0628209178994377,1.0,298.0
charge,MIT_20180412_cell_9_processed,LFP,68,92,0.9292929292929294,1003.4729010101012,3.6,0.0625510817609225,1.0,298.0
charge,MIT_20180412_cell_9_processed,LFP,86,93,0.9393939393939394,1005.830978787879,3.6,0.0607043639934943,1.0,298.0
charge,MIT_20180412_cell_9_processed,LFP,55,94,0.9494949494949496,1037.397862626263,3.6,0.0579162736165391,1.0,298.0
charge,MIT_20180412_cell_9_processed,LFP,91,95,0.9595959595959596,1027.2267474747475,3.6,0.0566515088032416,1.0,298.0
charge,MIT_20180412_cell_9_processed,LFP,68,96,0.9696969696969696,1047.1021575757577,3.6,0.0546905113689252,1.0,298.0
charge,MIT_20180412_cell_9_processed,LFP,12,97,0.97979797979798,1107.154374747475,3.6,0.0528781240963993,1.0,298.0
charge,MIT_20180412_cell_9_processed,LFP,35,98,0.98989898989899,1092.1060606060607,3.6,0.0513498907140519,1.0,298.0
charge,MIT_20180412_cell_9_processed,LFP,1,99,1.0,1149.7870000000005,3.6,0.05,1.0,298.0
discharge,MIT_20180412_cell_9_processed,LFP,1,0,0.0,0.0,3.5826,-0.6399,1.0,298.0
discharge,MIT_20180412_cell_9_processed,LFP,2,1,0.0101010101010101,11.8269797979798,3.2892448649835404,-4.000214305593897,1.0,298.0
discharge,MIT_20180412_cell_9_processed,LFP,52,2,0.0202020202020202,23.196753535353544,3.233321021989369,-4.0002,1.0,298.0
discharge,MIT_20180412_cell_9_processed,LFP,75,3,0.0303030303030303,34.730451515151515,3.205893550735416,-4.000375688405666,1.0,298.0
discharge,MIT_20180412_cell_9_processed,LFP,15,4,0.0404040404040404,46.7249898989899,3.193821903586896,-4.000283482959626,1.0,298.0
discharge,MIT_20180412_cell_9_processed,LFP,72,5,0.0505050505050505,57.48910101010101,3.1858511710254955,-4.0002,1.0,298.0
discharge,MIT_20180412_cell_9_processed,LFP,79,6,0.0606060606060606,69.28442424242424,3.1812265023112483,-4.0003,1.0,298.0
discharge,MIT_20180412_cell_9_processed,LFP,86,7,0.0707070707070707,80.70279494949496,3.178293691738874,-4.0,1.0,298.0
discharge,MIT_20180412_cell_9_processed,LFP,79,8,0.0808080808080808,92.37923232323232,3.174324862092427,-4.000201912468649,1.0,298.0
discharge,MIT_20180412_cell_9_processed,LFP,22,9,0.0909090909090909,105.23439090909092,3.1724734134749792,-4.0002,1.0,298.0
discharge,MIT_20180412_cell_9_processed,LFP,58,10,0.101010101010101,114.70910101010104,3.1702746886327366,-4.000004488842316,1.0,298.0
discharge,MIT_20180412_cell_9_processed,LFP,10,11,0.1111111111111111,128.8883777777778,3.1677998227316198,-4.000209982273162,1.0,298.0
discharge,MIT_20180412_cell_9_processed,LFP,80,12,0.1212121212121212,138.6385090909091,3.164228857941148,-4.000257114205885,1.0,298.0
discharge,MIT_20180412_cell_9_processed,LFP,29,13,0.1313131313131313,152.30725151515156,3.163011673539992,-4.0,1.0,298.0
discharge,MIT_20180412_cell_9_processed,LFP,32,14,0.1414141414141414,162.83275555555562,3.1615651330677963,-3.9997206416334734,1.0,298.0
discharge,MIT_20180412_cell_9_processed,LFP,16,15,0.1515151515151515,175.8577575757576,3.1586956108345947,-4.000277290092733,1.0,298.0
discharge,MIT_20180412_cell_9_processed,LFP,20,16,0.1616161616161616,186.93414141414144,3.1567989808919514,-4.000255442321328,1.0,298.0
discharge,MIT_20180412_cell_9_processed,LFP,82,17,0.1717171717171717,196.47253737373737,3.153205848955855,-4.0003,1.0,298.0
discharge,MIT_20180412_cell_9_processed,LFP,48,18,0.1818181818181818,209.2436909090909,3.1526548494026096,-4.0001,1.0,298.0
discharge,MIT_20180412_cell_9_processed,LFP,66,19,0.1919191919191919,217.8749191919192,3.14986840964739,-4.000396840964739,1.0,298.0
discharge,MIT_20180412_cell_9_processed,LFP,70,20,0.202020202020202,231.19464646464647,3.1467742703997432,-4.000302572960026,1.0,298.0
discharge,MIT_20180412_cell_9_processed,LFP,80,21,0.2121212121212121,242.61739090909091,3.1447953223721474,-4.000266146930239,1.0,298.0
discharge,MIT_20180412_cell_9_processed,LFP,72,22,0.2222222222222222,252.95204444444445,3.142549236614945,-4.0001,1.0,298.0
discharge,MIT_20180412_cell_9_processed,LFP,51,23,0.2323232323232323,266.431303030303,3.142012733851404,-4.00011872661486,1.0,298.0
discharge,MIT_20180412_cell_9_processed,LFP,25,24,0.2424242424242424,279.34,3.138912426247807,-4.000278757375219,1.0,298.0
discharge,MIT_20180412_cell_9_processed,LFP,79,25,0.2525252525252525,288.68510101010105,3.135632252068636,-4.0003,1.0,298.0
discharge,MIT_20180412_cell_9_processed,LFP,82,26,0.2626262626262626,300.4874101010101,3.13268667683448,-4.000210302105957,1.0,298.0
discharge,MIT_20180412_cell_9_processed,LFP,62,27,0.2727272727272727,309.8872909090909,3.1320302806765024,-4.0001,1.0,298.0
discharge,MIT_20180412_cell_9_processed,LFP,69,28,0.2828282828282829,323.47178181818185,3.1278817097296323,-4.000180155429967,1.0,298.0
discharge,MIT_20180412_cell_9_processed,LFP,82,29,0.2929292929292929,335.15903434343426,3.124881188285781,-4.0002,1.0,298.0
discharge,MIT_20180412_cell_9_processed,LFP,30,30,0.303030303030303,349.363393939394,3.1243336622090574,-4.00003894370151,1.0,298.0
discharge,MIT_20180412_cell_9_processed,LFP,34,31,0.3131313131313131,357.790288888889,3.122355828592341,-4.0,1.0,298.0
discharge,MIT_20180412_cell_9_processed,LFP,42,32,0.3232323232323232,370.15922424242433,3.118384701495239,-4.0,1.0,298.0
discharge,MIT_20180412_cell_9_processed,LFP,18,33,0.3333333333333333,384.881,3.1161105292545765,-4.0000008774378815,1.0,298.0
discharge,MIT_20180412_cell_9_processed,LFP,40,34,0.3434343434343435,396.3212060606061,3.1119930190389296,-4.000023613920082,1.0,298.0
discharge,MIT_20180412_cell_9_processed,LFP,62,35,0.3535353535353536,401.70574747474745,3.110146985163035,-4.000000463821071,1.0,298.0
discharge,MIT_20180412_cell_9_processed,LFP,88,36,0.3636363636363636,414.8684,3.1052947137617606,-4.000056765268697,1.0,298.0
discharge,MIT_20180412_cell_9_processed,LFP,51,37,0.3737373737373737,428.6068787878788,3.1041362602514773,-4.00015455283918,1.0,298.0
discharge,MIT_20180412_cell_9_processed,LFP,72,38,0.3838383838383838,436.9171676767677,3.099299073978277,-4.000000142464881,1.0,298.0
discharge,MIT_20180412_cell_9_processed,LFP,72,39,0.393939393939394,448.4149878787879,3.096188287882108,-4.000070591991579,1.0,298.0
discharge,MIT_20180412_cell_9_processed,LFP,97,40,0.4040404040404041,463.0466666666668,3.090634680894999,-4.000183237078929,1.0,298.0
discharge,MIT_20180412_cell_9_processed,LFP,87,41,0.4141414141414142,473.37726161616166,3.08969071857378,-4.000129234387587,1.0,298.0
discharge,MIT_20180412_cell_9_processed,LFP,5,42,0.4242424242424242,495.9123696969697,3.085286431239483,-4.0001,1.0,298.0
discharge,MIT_20180412_cell_9_processed,LFP,51,43,0.4343434343434343,498.11069696969696,3.084884771204629,-4.0001,1.0,298.0
discharge,MIT_20180412_cell_9_processed,LFP,69,44,0.4444444444444445,508.3128,3.079137285705752,-4.0,1.0,298.0
discharge,MIT_20180412_cell_9_processed,LFP,12,45,0.4545454545454546,527.8121363636363,3.0762626940221574,-4.000041418376385,1.0,298.0
discharge,MIT_20180412_cell_9_processed,LFP,4,46,0.4646464646464647,544.0011111111112,3.070593863245133,-4.00026288354718,1.0,298.0
discharge,MIT_20180412_cell_9_processed,LFP,2,47,0.4747474747474748,555.8680505050506,3.0656672947180303,-4.0001,1.0,298.0
discharge,MIT_20180412_cell_9_processed,LFP,53,48,0.4848484848484848,553.5571393939395,3.0673866074240315,-3.99996517860267,1.0,298.0
discharge,MIT_20180412_cell_9_processed,LFP,40,49,0.494949494949495,571.1687969696969,3.0605738368385773,-4.000111903324285,1.0,298.0
discharge,MIT_20180412_cell_9_processed,LFP,80,50,0.5050505050505051,577.6604545454546,3.054892558944094,-4.0001,1.0,298.0
discharge,MIT_20180412_cell_9_processed,LFP,59,51,0.5151515151515152,588.1079424242425,3.0534641365107382,-4.0001,1.0,298.0
discharge,MIT_20180412_cell_9_processed,LFP,3,52,0.5252525252525253,612.9013090909091,3.0447193020379024,-4.000148538192281,1.0,298.0
discharge,MIT_20180412_cell_9_processed,LFP,60,53,0.5353535353535354,608.2104404040405,3.0449515092001644,-4.000080500400007,1.0,298.0
discharge,MIT_20180412_cell_9_processed,LFP,63,54,0.5454545454545455,622.2401454545455,3.0376600037714843,-4.000006666823812,1.0,298.0
discharge,MIT_20180412_cell_9_processed,LFP,28,55,0.5555555555555556,639.6337222222222,3.033259453351413,-4.000093356110358,1.0,298.0
discharge,MIT_20180412_cell_9_processed,LFP,62,56,0.5656565656565657,642.7291959595959,3.027991655801143,-4.000038140607736,1.0,298.0
discharge,MIT_20180412_cell_9_processed,LFP,94,57,0.5757575757575758,657.4959787878789,3.013985802270867,-4.0001,1.0,298.0
discharge,MIT_20180412_cell_9_processed,LFP,79,58,0.5858585858585859,669.7494343434344,3.009727266029044,-4.000078977063407,1.0,298.0
discharge,MIT_20180412_cell_9_processed,LFP,46,59,0.595959595959596,684.8280777777778,3.005717081128044,-4.0001,1.0,298.0
discharge,MIT_20180412_cell_9_processed,LFP,63,60,0.6060606060606061,691.3779393939394,2.9977770457404342,-4.0001,1.0,298.0
discharge,MIT_20180412_cell_9_processed,LFP,35,61,0.6161616161616162,704.4610262626264,2.993978770767313,-4.000095034145352,1.0,298.0
discharge,MIT_20180412_cell_9_processed,LFP,73,62,0.6262626262626263,712.7158020202021,2.9783678357671115,-3.999933359903798,1.0,298.0
discharge,MIT_20180412_cell_9_processed,LFP,94,63,0.6363636363636365,726.706081818182,2.95756486140416,-4.000142229667931,1.0,298.0
discharge,MIT_20180412_cell_9_processed,LFP,37,64,0.6464646464646465,743.1898505050507,2.9576059096593776,-4.000050980871217,1.0,298.0
discharge,MIT_20180412_cell_9_processed,LFP,82,65,0.6565656565656566,751.2185252525252,2.9301712933628505,-4.000095839156492,1.0,298.0
discharge,MIT_20180412_cell_9_processed,LFP,79,66,0.6666666666666667,762.1286666666667,2.9143940545575515,-4.0001,1.0,298.0
discharge,MIT_20180412_cell_9_processed,LFP,74,67,0.6767676767676768,775.3251505050507,2.893852279236634,-4.000083685933036,1.0,298.0
discharge,MIT_20180412_cell_9_processed,LFP,88,68,0.686868686868687,783.6403111111111,2.862721020761505,-4.000114435232446,1.0,298.0
discharge,MIT_20180412_cell_9_processed,LFP,85,69,0.696969696969697,797.7139484848484,2.824125426997246,-4.000035895316804,1.0,298.0
discharge,MIT_20180412_cell_9_processed,LFP,15,70,0.7070707070707072,817.6873232323233,2.8094291078007414,-4.000015291078007,1.0,298.0
discharge,MIT_20180412_cell_9_processed,LFP,61,71,0.7171717171717172,818.9107010101012,2.7566209602090965,-3.99992595010108,1.0,298.0
discharge,MIT_20180412_cell_9_processed,LFP,3,72,0.7272727272727273,848.6325818181818,2.5685860287213127,-4.0000041955152685,1.0,298.0
discharge,MIT_20180412_cell_9_processed,LFP,6,73,0.7373737373737375,860.8030222222224,2.3049343925533634,-4.000048376397582,1.0,298.0
discharge,MIT_20180412_cell_9_processed,LFP,54,74,0.7474747474747475,857.9757333333333,2.3316792332268417,-4.0,1.0,298.0
discharge,MIT_20180412_cell_9_processed,LFP,88,75,0.7575757575757577,864.3091666666667,2.0027988961899243,-3.4259235501674343,1.0,298.0
discharge,MIT_20180412_cell_9_processed,LFP,17,76,0.7676767676767677,889.9855636363636,1.9999897976369807,-1.039939714695364,1.0,298.0
discharge,MIT_20180412_cell_9_processed,LFP,30,77,0.7777777777777778,896.6993777777778,2.0,-0.9848549096328172,1.0,298.0
discharge,MIT_20180412_cell_9_processed,LFP,18,78,0.787878787878788,909.7187272727274,2.0,-0.7930571489441178,1.0,298.0
discharge,MIT_20180412_cell_9_processed,LFP,46,79,0.797979797979798,916.9731888888888,2.0,-0.7628347263496364,1.0,298.0
discharge,MIT_20180412_cell_9_processed,LFP,90,80,0.8080808080808082,926.0787070707072,2.0,-0.8031984636285507,1.0,298.0
discharge,MIT_20180412_cell_9_processed,LFP,58,81,0.8181818181818182,929.1437181818184,2.0,-0.6358742868154471,1.0,298.0
discharge,MIT_20180412_cell_9_processed,LFP,2,82,0.8282828282828284,969.8123434343436,2.0,-0.3657157172700032,1.0,298.0
discharge,MIT_20180412_cell_9_processed,LFP,34,83,0.8383838383838385,957.9546444444449,2.0,-0.4259048176953154,1.0,298.0
discharge,MIT_20180412_cell_9_processed,LFP,25,84,0.8484848484848485,977.69,2.0,-0.3296850382409184,1.0,298.0
discharge,MIT_20180412_cell_9_processed,LFP,29,85,0.8585858585858587,995.8551060606064,2.000008642071296,-0.2768864051630496,1.0,298.0
discharge,MIT_20180412_cell_9_processed,LFP,22,86,0.8686868686868687,1005.5730686868689,2.0,-0.2435773649843873,1.0,298.0
discharge,MIT_20180412_cell_9_processed,LFP,14,87,0.8787878787878789,1019.7464212121212,2.0,-0.2101595673691682,1.0,298.0
discharge,MIT_20180412_cell_9_processed,LFP,13,88,0.888888888888889,1034.250488888889,1.999927345156684,-0.182280622078532,1.0,298.0
discharge,MIT_20180412_cell_9_processed,LFP,76,89,0.8989898989898991,1028.7533373737374,2.0,-0.1806524245279109,1.0,298.0
discharge,MIT_20180412_cell_9_processed,LFP,43,90,0.9090909090909092,1039.2420909090913,2.0,-0.1468588264684128,1.0,298.0
discharge,MIT_20180412_cell_9_processed,LFP,26,91,0.9191919191919192,1065.4778202020202,2.0,-0.1252820962600109,1.0,298.0
discharge,MIT_20180412_cell_9_processed,LFP,68,92,0.9292929292929294,1062.35317979798,2.0,-0.1199911019263568,1.0,298.0
discharge,MIT_20180412_cell_9_processed,LFP,86,93,0.9393939393939394,1072.1942757575755,2.0,-0.1008906605941868,1.0,298.0
discharge,MIT_20180412_cell_9_processed,LFP,55,94,0.9494949494949496,1088.555890909091,2.0,-0.0906701577352442,1.0,298.0
discharge,MIT_20180412_cell_9_processed,LFP,91,95,0.9595959595959596,1097.245297979798,2.0,-0.0772506318230078,1.0,298.0
discharge,MIT_20180412_cell_9_processed,LFP,68,96,0.9696969696969696,1108.5424484848484,2.000099603128446,-0.0672123030181868,1.0,298.0
discharge,MIT_20180412_cell_9_processed,LFP,12,97,0.97979797979798,1137.7283828282827,2.0000624670110185,-0.060486609297496,1.0,298.0
discharge,MIT_20180412_cell_9_processed,LFP,35,98,0.98989898989899,1131.7570585858589,2.0,-0.0590243144045629,1.0,298.0
discharge,MIT_20180412_cell_9_processed,LFP,1,99,1.0,1173.7242,2.0,-0.05,1.0,298.0
